Date,MSR_Sample_Average,MSR_Sample_EWA,MSR_CCM_Average,MSR_CCM_EWA,MSR_Shrinkage_Average,MSR_Shrinkage_EWA,GMV_Sample,GMV_CCM,GMV_Shrinkage,EW,ERC_Sample,ERC_CCM,ERC_Shrinkage
2020-01,0.0007347062372172353,-0.0002296426361251009,0.06001623967980217,0.08139606625307069,0.05836434444593612,0.07794072686608707,-0.009500484228121851,0.02721880305820116,0.011005638622690644,0.01053580629104066,0.01260712885113387,0.015288072293317741,0.014242374579621863
2020-02,-0.020551125889316322,-0.02019067979554835,-0.013047995917163203,-0.014715315316545814,-0.008189558705250701,-0.012433929766309467,-0.057949393246286396,-0.048045857994389235,-0.04794626075273629,-0.059064709001464856,-0.0612052629041966,-0.05777784045925688,-0.05758277039400976
2020-03,0.12770652505836835,0.09555522890681153,0.11804583979956335,0.08346553648405028,0.12862197532136815,0.10379513965819848,0.044094920729585485,0.12028129574974994,0.10507618486994126,0.0887021558558447,0.10230115471437373,0.09850007179327437,0.10073564073011565
2020-04,0.06190242998238413,0.06941212961603753,0.03277176303264222,0.033235534585157385,0.042373060142338395,0.040812009404850816,0.05422300411084174,-0.0055254779740502875,-0.015464027855189109,0.023302446971589952,0.009385587596004094,0.017151845855512743,0.017015289196435725
2020-05,0.011603456609421874,0.01878717519835878,0.08105563779219253,0.07581000867836343,0.07221567144795309,0.06495681465437886,-0.008354485154497243,0.006524627274977187,-0.011640766243983717,-0.03269184836048564,-0.03278523604610712,-0.027075577050452514,-0.028197742672634175
2020-06,-0.013300745408020946,-0.013097081210305934,0.01273678863803901,-0.003994884232000444,0.0186017982199853,0.0070062797846114945,-0.00047620974256038645,0.004604737636110222,0.027541756005639715,-0.033824161260562105,-0.02954150169144752,-0.03428231688393572,-0.029354640874403048
2020-07,0.019780590158909768,0.02060582378666747,0.014015395061183487,0.014503277106013582,0.02744990883492115,0.0313047125562487,0.01357286882137827,0.03844634285246171,0.031933426214701625,0.017909815295033823,0.012433758822491123,0.020047329378812796,0.01531153401087109
2020-08,-0.015273242683893396,-0.011899411379379065,0.0478060792389472,0.016969845326941388,0.044267420388698644,0.02619113446843656,-0.02226556883293134,0.028990485576212425,0.02737623958798238,0.015022650104679122,0.022957646210819815,0.01769685356839687,0.014997176094827688
2020-09,-0.08202216304865602,-0.08650043097325656,-0.1477841573756016,-0.13666815892587325,-0.11858732786876444,-0.11352100589117371,-0.02797526983465272,-0.07073051521547735,-0.06071316577535858,-0.03271981200051277,-0.03849153480067617,-0.02993179666938279,-0.030876820161421147
2020-10,0.0008200731288384722,-0.008804358489715565,-0.03395520550114608,-0.03706272566370579,-0.01472291349003437,-0.017107855198530322,0.0083014541791235,-0.004527334141751308,-0.000930979381904961,-0.00030844573700292014,-0.006293188420062722,-0.0035503283210825934,-0.002296205092003288
2020-11,0.019413503870461847,0.020161448602236152,-0.07453166275343455,-0.03961097838497654,-0.06641478924288252,-0.03994938791859049,0.04646089988671728,0.017752520574035584,0.04215089199327135,-0.00273772901044448,-0.009551439435805335,-0.004611226045425242,0.009437568028257723
2020-12,-0.0179091096063537,-0.02589024071128305,-0.015601175556278862,-0.0040170466780905575,-0.02912593220934637,-0.01137937405552589,-0.01039916924145588,-0.0077405338522463655,-0.009286746921880243,0.0030578592288810816,0.010052838036355915,0.0011974274518203936,0.003101755876178806
2021-01,-0.014186834510818957,-0.0400569884976929,-0.029470956908332943,-0.03505809500605191,-0.04406996189841532,-0.05502015423540557,-0.025530867958164092,0.020299257959109796,0.017937242877787734,-0.012254974428741443,-0.011135706523116868,-0.012577072391594016,-0.01128454012589779
2021-02,0.02795670404142546,0.018761171144066724,-0.026913427022302913,-0.05181019196955045,-0.016587864620637615,-0.03252456659214509,0.0014495117238715709,0.024378414779192187,0.018771640757624542,0.010588983001844804,0.01672997440128004,0.009459189763642867,0.015069822957527278
2021-03,0.04165449237471032,0.04050357625857982,0.04235199957936551,0.05420169072909958,0.034894603489675186,0.02060806161506481,0.05416360226187726,0.056090653036657515,0.0533344535909322,0.04310404813743229,0.02460521362534588,0.04281420345201882,0.04050111440427695
2021-04,0.004225023425874057,0.006409739434308748,-0.01897743592396997,0.00609101830269242,-0.011644219536945326,-0.0021663791462760117,-0.001188000860283245,0.014554469173974731,0.014237885388240458,0.01595285448363078,0.015346757328463505,0.016656037737888832,0.01281960159541869
2021-05,0.009334023420263758,0.015378211365998986,-0.003842859761351531,0.005397587736996303,0.010079172292516772,0.013577412759826333,0.002547779453153454,0.013672223747512782,0.02374699716294209,0.005992482234019191,0.004388078859828767,0.00548740012525369,0.00811216956530544
2021-06,-0.06315626569658998,-0.057028452077865124,-0.08167794382317291,-0.07484855530807433,-0.07882341638365511,-0.07383596035979746,-0.03387746071893195,-0.03497794152445147,-0.0317498733089686,-0.0363075255498717,-0.03930549855402258,-0.03479563098988115,-0.034620719251574075
2021-07,0.037601707033722225,0.02580846488973164,0.02151583914405887,0.01984142389286928,0.03484195976028785,0.03128813172840251,0.03541391123813198,0.022720047487259296,0.016755557089805792,0.016932470410003276,0.013430038867279333,0.020181911855358954,0.019814683551020274
2021-08,0.0219710412269608,0.017000974180038167,0.026389277036141596,0.033048664802313485,0.03550605236583768,0.04209887329681593,0.017608731252050237,-0.015594238141287017,-0.018331063892291596,0.014799858398328598,0.01948911925217522,0.012112878742961703,0.011442733241906387
2021-09,-0.058605907454941465,-0.058814036078828284,-0.0590261138789534,-0.051453274181413065,-0.06598305474567615,-0.06095047950786871,-0.04030065695477158,-0.050646556227036274,-0.04157827683574332,-0.0573417606964238,-0.05538511943428982,-0.057213161339932234,-0.053910691949163134
2021-10,0.048506250690501365,0.038506742703959436,0.05218641690797399,0.041030721605687534,0.05136905531191382,0.04708910789399551,0.025712015703346813,0.006798024455952635,0.011757816868756748,0.029278391669418882,0.023415916186459957,0.029586791599094123,0.027593305384391906
2021-11,-0.0023706709752781656,0.0027248998381745157,-0.033706101442637165,-0.02346976636619632,-0.030736493743920575,-0.031542895439306516,0.009057431498445602,-0.016644970516020575,-0.01740598448610888,-0.021736371609905797,-0.025253503799308647,-0.022782868523599578,-0.019267480366388583
2021-12,-0.03370016996254244,-0.03862457334979669,-0.04077645153965148,-0.05432810563725665,-0.05851563804599053,-0.06731366693546693,-0.0006993480126863865,-0.026605980097393095,-0.03355477756530285,0.02548821196618288,0.02266236051930151,0.024937894084324487,0.02247360702157595
2022-01,-0.028079453395719246,-0.024515758280261923,-0.058249346328672715,-0.05284026513263894,-0.027028777337770288,-0.035976978087214874,-0.028421200906677345,0.006948608210154677,0.005217686930350284,-0.011054908094970551,-0.0028297142259698597,-0.00936129861892678,-0.0082520317653061
2022-02,0.046551271762855284,0.044413099969025,0.04118548291985423,0.03151909251789234,0.05856421858069771,0.038578472634121376,0.04929913500665897,0.007550227995852974,0.020006953051686815,0.021611294208506028,0.025392935292740677,0.018353615148100143,0.024225437199966393
2022-03,0.012353928640614773,5.442955687272083e-05,0.0752205698666943,0.06168045008516798,0.0955167896122976,0.07759829314465749,0.014877878850883345,-0.00826918159420234,-0.0062083180307519826,0.007726917940384085,0.017112363738722172,0.002796434198489379,0.006873315400202004
2022-04,-0.02987709665021688,-0.03195162266509431,-0.056109268244662544,-0.08105053651684346,-0.05592341443733309,-0.08632881773379819,-0.03028289439763962,0.02186937762930756,0.007512373826159853,-0.04965107361530042,-0.037600050095769624,-0.042091988131687685,-0.040113272921570055
2022-05,0.037576480349417754,0.03567879160243056,0.008212048257115172,0.015976753903748885,0.03511580661016104,0.032748231962169666,0.04492826309873742,0.02498385288034928,0.02896516663727535,0.01954373799321623,0.02656195048313051,0.017854159703119418,0.02267851106543395
2022-06,-0.020030362533854602,-0.022024628704642227,-0.057109384353697515,-0.02918032916667989,-0.04883225040350895,-0.03405908793283675,-0.03323850777448634,-0.03087637773738417,-0.056069959231192956,-0.04926616685247074,-0.04349726223048667,-0.04168904247017947,-0.04379992143649971
2022-07,0.060036105847923175,0.07095386163316592,0.01684701276760525,0.04760765386552968,0.017667232178390762,0.032317359405007955,0.09438832006147205,0.06936265870504425,0.08613913113344263,0.09637917081880745,0.0921587470753076,0.08782793421202517,0.08785151893527898
2022-08,0.022372085896023217,0.055981459398292244,0.001418426479288225,0.046136719252533445,0.021851524159812546,0.04418583058870541,-0.01972392343412878,-0.008160201258962512,-0.005963267061424752,-0.01526052747477792,-0.013834475384700666,-0.016869468566368805,-0.0161369596340364
2022-09,-0.02905915911351941,-0.024488334200985215,-0.04137361884688086,-0.06187775650208131,-0.03525715692952751,-0.03914157962424348,-0.028232631560188123,-0.06348747631539109,-0.05469567058577483,-0.06501752040822947,-0.0648007535688466,-0.06489418171923254,-0.06458592400923348
2022-10,0.0992357550845013,0.12905064806687844,0.14212639769074092,0.14928569298695799,0.12787953478086553,0.15114272237406787,0.09767010853789115,0.07077849142908714,0.09005912167813335,0.07453165948222479,0.07125545770028206,0.06739607675621567,0.07106453515478955
2022-11,0.020097157164653316,0.03480778831645063,-0.008849657847253129,-0.005555602087893421,-0.004938712799431295,0.006180540233137943,0.028677590543524513,-0.024480748639346593,-0.005906676231008923,0.02748218784870922,0.023563873427577285,0.023984249247914605,0.024288798683014964
2022-12,-0.04856452824330574,-0.05675852383471644,-0.04209928270902792,-0.05024876604984782,-0.04694118824653231,-0.05482342426598414,-0.03093718685826012,-0.011991946151164298,-0.015307290253742674,-0.03022013456550837,-0.026500621228494475,-0.024873280597634922,-0.02503564094358902
2023-01,-0.04069990929213289,-0.040632037398963226,-0.034653734671053975,0.007389176476696122,-0.049504813105941625,-0.012006501747223775,-0.009892920858354904,-0.05794534340507132,-0.047982360325821774,0.045895706466255175,0.02274805310223893,0.03266416477330293,0.028854513474466995
2023-02,-4.9159139699377075e-05,0.015161071749350228,-0.03777747133097986,-0.017425678152174492,-0.025249536254779784,-0.016550361269464686,0.00014020528992707325,0.003818408157618064,-0.0025014070108614547,0.011108405540204655,0.00815927323323031,0.009544512001599434,0.008609443936418305
2023-03,-0.005804665192596538,-0.01368929278230253,-0.00917116083412812,0.04465545076091137,-0.0017325944204540158,0.014912132606627677,-0.035735336229844455,0.011498529741802785,0.01144587732106139,-0.010019993408455823,-0.008798313306645258,-0.009516466934930107,-0.008987793349751114
2023-04,0.054618168623471734,0.03211093042935062,0.04647242515495219,0.018406698068529646,0.05489905048178908,0.028651000573546734,0.04856395497360017,0.04906887388314784,0.06534763067805874,0.014329353704649269,0.020642356210591864,0.01782267985061683,0.01921322988678123
2023-05,-0.022816235843955427,-0.01099211037738741,-0.022565531745865577,-0.011958976688758224,-0.032048981778127976,-0.02153461069803467,-0.05545795967628561,-0.0417775819153615,-0.03877078010334642,-0.0514998918695858,-0.05115941501001409,-0.05143516327155413,-0.05165649112534079
2023-06,0.07174508449312741,0.0447578903451432,0.108699367848093,0.05934670241345205,0.1043238334585385,0.06705296121917104,0.008238497340930505,0.02087736710309618,0.015124212425632149,0.06788837533775574,0.05354052570481725,0.059748004561314474,0.05749102249052808
2023-07,-0.0026411168050443313,0.013205360984578161,0.01756947839037401,0.03926106825426542,0.012187531224965027,0.03824122281679234,-0.0017297488448201302,0.005093913332603787,-0.005195848986200682,0.028365152342064107,0.02049411445038085,0.024127467941078347,0.023321747997500968
2023-08,-0.0256726292157592,-0.028237449991784694,-0.021797761021698992,-0.0514010475597525,-0.039763855514914764,-0.05131408314133182,-0.03057293089151758,-0.041548542290782135,-0.04124534044166156,-0.020766952453497505,-0.028035501569917087,-0.023861730437075873,-0.024905172499423762
2023-09,-0.0616516744035705,-0.06354107667685953,-0.07690357336164114,-0.07392863228296026,-0.07523389966005074,-0.06290614193183335,-0.051685555559070395,-0.06102454765171553,-0.06193344833422364,-0.05854625268534847,-0.05940264023842463,-0.05752124733978076,-0.057287295746734634
2023-10,-0.0378543233191644,-0.04171410897624783,-0.03870425649508566,-0.042507662979578795,-0.03703144196540284,-0.043446319242576206,-0.026738119020724063,-0.04618490784240359,-0.06442155175890246,-0.027960151631604115,-0.02444008967869976,-0.024128549159945806,-0.024106200669314105
2023-11,0.00920607292097438,0.012289683116741348,0.06980788986424732,0.06865444564428433,0.06625885283828689,0.07383656652697107,0.022941433986306502,0.01172167898904086,0.01285163987673768,0.028147934452058827,0.020894845007005947,0.023654118218276437,0.022982701658156267
2023-12,0.01683939481153121,0.005085524064606217,0.058840599908076656,0.06773567326463222,0.054059095292609154,0.062348451605838164,0.0352091019810079,0.03436808058555464,0.025154151733467297,0.0466484161621292,0.03312985041734294,0.039823238238721186,0.03752278842966688
2024-01,0.035225646800656756,0.035070515339588534,0.059920428787853655,0.05563828846263533,0.054444922336232965,0.05015470010648733,0.0364187183765375,-0.0238167827534507,-0.01421991654213841,0.00011350510554714586,0.0028605316524994134,0.00012079597345541755,0.0015566421659993007
2024-02,0.029200770051951673,0.030640906308028838,-0.03252932923255576,0.04477817361858846,-0.04081712924035866,0.012536281097304213,0.029612325692319717,0.02296325036633333,0.020489154037558716,0.03600737915881325,0.02348852343997969,0.03202896096129702,0.029734882918641105
2024-03,0.04367418350208943,0.041633296513998705,0.0064841351165222565,-0.011295619252129626,0.006451591230397298,-0.0044216253202668775,0.041922871979547534,0.02388187569414061,0.028289810136121772,0.030247092297227864,0.02355767344137935,0.0267013303857403,0.0260679654303871
2024-04,-0.07277288443786376,-0.07157191108093786,-0.03481107197335276,-0.07625612054064358,-0.0604261018970967,-0.0776853411220626,-0.04052585555375311,-0.04848219570363606,-0.043446163282629284,-0.04995781464959084,-0.0478640410242577,-0.04709197785282172,-0.04823339940027373
2024-05,-0.009597289874053856,-0.022823323746880758,-0.0032212371901518665,0.008598587144977209,-0.003250129902798525,0.0004180248271616373,0.0012398959661765994,-0.01369901867252127,-0.014688757507561068,-0.0031985661671639952,0.002623079730503589,0.0007916719103187346,0.0007533511878175615
2024-06,0.00864346119372552,-0.008703458471770967,0.002768579150772979,-0.015150491359799817,0.004241599472253355,-0.011694249765473643,0.02253018833413011,0.005338073722138946,-0.0027521255113817497,0.009344313993787313,0.006713397865449886,0.008769988308024173,0.008576255139492913
2024-07,0.027034081189875228,0.05073456158751592,0.040270347012167876,0.07341062585496308,0.03827401393834898,0.07131905101883905,0.026573330141647585,0.023530232387461165,0.025810316266851464,0.016686149016083403,0.015550607798916424,0.01872467868482683,0.01802216982693447
2024-08,0.03394862036934532,0.03012626440515219,0.027160400297117564,0.017794267878572308,0.029009648764391164,0.01920770417532291,0.004208516056461887,0.020316836868678946,0.022322450893251983,0.002706590611669131,0.0027330229146821667,0.00418673341510629,0.0048257959369129855
2024-09,0.01926839683621974,0.0023821800281269914,-0.03568985739935465,-0.05075388176429064,-0.014573230279047356,-0.024363067158711955,-0.018024145444878938,0.00822776182149327,-0.008888443591059461,-0.01750179496759843,-0.012305166568043523,-0.014636231964112371,-0.014010819897838568
2024-10,-0.00022724675508791967,-0.0005341496731149998,0.004170060356664522,-0.0018232280839223815,0.0022758724887072127,-0.0005270557383497629,0.01665780420046019,-0.0062490766306204405,-0.005923893139456123,-0.016407364396281515,-0.013625387160147398,-0.015140386516730501,-0.012324487515685892
2024-11,0.03351838465461844,0.03694363622845215,0.035976350839969584,0.017855708460713857,0.03825923698332621,0.028887871382974564,0.03258157954274203,0.014065962558410324,0.02275981040603453,0.015805317576746112,0.014257520827366034,0.01460669054080734,0.016768325623773492
2024-12,-0.0642142848602466,-0.057441348910236556,-0.037063110046186176,-0.06488688311441096,-0.036539751196011334,-0.04440710166922777,-0.0549905102852751,-0.03933024423041419,-0.04704901080413082,-0.05671772369892018,-0.05066045648667926,-0.05204356038174615,-0.05178060870229109
2025-01,0.01649648241441414,0.022534821823220842,-0.007526191011014293,0.0023088109725675193,-0.007908858686738757,0.006647366536500837,-0.011473583575405686,-0.011579972590943111,-0.009206298249737914,0.0014096278813599825,-0.006268252124498623,-0.0011919314070706823,-0.003551071732443719
2025-02,0.04662011139767119,0.04952840539111016,0.1027894989943259,0.08047870660371802,0.09739292644556813,0.08745293997992845,0.0031499311152609136,0.06113627116117282,0.03555981459725108,0.012074093328252326,0.025133042483082083,0.01949284775271677,0.020423108339408913
