Date,MSR_Sample_Average,MSR_Sample_EWA,MSR_CCM_Average,MSR_CCM_EWA,MSR_Shrinkage_Average,MSR_Shrinkage_EWA,GMV_Sample,GMV_CCM,GMV_Shrinkage,EW,ERC_Sample,ERC_CCM,ERC_Shrinkage
2020-01,0.0012741731252010368,0.0017329915030671504,0.014451391199475132,0.02012089613446264,0.0017355077408216677,0.00853319646633148,0.001723328258265579,0.020218476331124193,0.011368863008264438,-0.020399997887075163,-0.008339585334320195,-0.013935549919124587,-0.010580244351987528
2020-02,-0.018498200073341693,-0.019094230997704603,-0.02658099338459435,-0.0331540119565653,-0.026978602655661436,-0.028056230753709614,-0.019617494860153375,-0.023695377352994942,-0.031673329892541825,-0.03494304256606828,-0.03299197672899758,-0.03291599444989647,-0.03083227465409491
2020-03,-0.030907050423196122,-0.025836097619526405,-0.038284901526934194,-0.03881440221687368,-0.04391441216022999,-0.006990328256838084,-0.022821035133199257,-0.01401139063385644,0.008070697532802235,-0.08303889709328857,-0.03997908094504225,-0.07642110571934203,-0.06496690146539702
2020-04,-0.025814219988885112,-0.027850468630964402,0.0007081126059013923,0.0035038591565197284,0.0029003587988104228,0.006302959133571014,-0.02778002323768325,-0.024797736391409,-0.024314225713223128,0.0034667889666404952,-0.015720365212943795,-0.0001640529819425529,-0.0040291096733612065
2020-05,0.05289309441480613,0.056790022005937156,-0.03466368597306139,-0.008445799603066694,-0.006137693485287941,0.007689193118818435,0.04747018823636934,-0.013579078314162668,0.005914653054799354,0.01407354984253778,0.009081513515908562,0.013849756008434555,0.021171593886791587
2020-06,0.06700403596422938,0.06515091342756997,0.053463613302846574,0.017905475575526887,0.05900570309434673,0.03978935305486711,0.06439640162080862,0.0361814881895854,0.05050483772758766,0.05001216836414486,0.05599299903259144,0.048818521448164384,0.05015785059168962
2020-07,-0.05033565229203428,-0.050784610731084145,-0.03967189456629443,-0.03646357948578552,-0.051096402461164606,-0.049769299313551375,-0.044143516782223904,-0.04733898902551358,-0.05225679610197211,-0.06166722698151485,-0.047382071978373325,-0.057660840980466484,-0.052657187366362095
2020-08,0.016461671838932497,0.004373389905545869,0.03185050301619575,-0.04565420004741194,0.022116442679753396,-0.020019234770617764,-0.0034804994432217386,-0.009424913644501948,0.007122998979577397,0.03720229106174313,0.02750559336315928,0.028371760132523544,0.023315883831847083
2020-09,-0.03210320143847197,-0.04756562764538369,0.05057839600158232,0.024839648771991452,0.040786675397373504,0.0032190402955827972,-0.03031862512817357,-0.0354590349062879,-0.040206416404902946,-0.045805487479965684,-0.022081186944441656,-0.035228813272230756,-0.030817714320864373
2020-10,0.021542839618051937,0.02545051584183571,-0.005665162898236811,0.031382716656922466,0.018784584475850765,0.030554907772310097,-0.04354440836785353,-0.03746945358021775,-0.045517730062789835,0.020139978370761622,-0.007657902667794958,0.003846825814532737,-0.0017900991696862215
2020-11,0.05395874443165061,0.09953157262610668,-0.001983170165847704,0.025753624701457395,0.015592925430335474,0.039928234362845816,0.011443048722792967,0.017706185824647967,0.03402686491997044,0.1574579306754426,0.09456322471631284,0.11600456738534543,0.09665344009094312
2020-12,0.043816946250315875,0.048315652303662374,0.02353730468094045,0.029333182394459045,0.026003198591655265,0.03127107382125949,-0.0012210244760004225,-0.027013564199711196,-0.01915348377832802,0.05141070898718636,0.04097168602972777,0.036251075455842975,0.022710864663055975
2021-01,-0.030342990697666977,-0.03969715477355387,-0.016030437164141795,-0.03151788743447907,-0.02430569821732404,-0.033776267842951485,0.01338874966226049,-0.008071660291989,-0.0012578276035229412,-0.03598918148647473,-0.02470294916904849,-0.02564781446830927,-0.019324276193625665
2021-02,0.009517751393674768,0.00014528066168854013,-0.055238201357581444,-0.07437094944384615,-0.03609704196525246,-0.039081455946182266,-0.04682154046680874,-0.06960591171841919,-0.05558002829935614,0.0004705480502713577,-0.027887172876712274,-0.01885844211915348,-0.030891160679400606
2021-03,0.13346525402591908,0.07987932490539527,0.17058643706504764,0.10739099965944195,0.15652244056488318,0.14920652598985132,0.05523073291073384,0.05758317549291266,0.05762417546781279,0.0737873923049584,0.07678404933830699,0.07040265034211757,0.06375321069785876
2021-04,0.009319890533702139,-0.0017083935936230976,-0.000676484215409185,0.008800347474870664,-0.007138747052263587,-0.0012308647015269007,0.06420508824367781,0.050311166508643326,0.06089428967910372,0.015277600284488964,0.021751067558507933,0.02471436035232656,0.029271392217882518
2021-05,0.012084456875137036,-0.0017635907652276562,0.016620397094376103,-0.009666881872377067,0.02471150216882185,-0.026070616100052003,0.018817842547782973,0.0026410674317152404,0.008745028802939883,-0.012811837051127314,-0.01590637974496898,-0.008857158533755042,-0.006559466863066649
2021-06,0.057640379087114196,0.04222736834196319,0.046906209277219814,-0.0019248974437600722,0.05550762650473981,0.025698359663136352,0.04625517095111285,0.04621000034186168,0.04271232826277718,-0.013139101922661925,-0.001548925388987501,0.0022326625678870645,0.01095127879918603
2021-07,-0.02202659243485281,-0.0259110722372409,0.001220732600258365,-0.026338192759056016,-0.010324796262834772,-0.02718253519552319,0.03452322846644269,0.07076629063454838,0.05814854052547379,0.013092095045755325,0.029280645700717346,0.022233903399693115,0.02603827015708836
2021-08,-0.012355508138394849,-0.012972221752164888,0.025374222457117037,0.026816341086355173,0.0034408514769389623,0.0029933530362079696,0.011398064058405702,0.004416430538332752,0.005729816829823486,0.031142001143869273,0.019590789962451893,0.022464966530127337,0.01842673680419677
2021-09,-0.08161892124435746,-0.07840739907414852,-0.07845235751232754,-0.07669994336536429,-0.08167149919510548,-0.08104656911783908,-0.0687416536022079,-0.07617472130996564,-0.07045575232216278,-0.05653738807622742,-0.06764725632011315,-0.06279530453527957,-0.06517285494798195
2021-10,0.12739795326572798,0.06137428636012534,0.13732628667486035,0.09600119859492039,0.1411358054172962,0.09213621788591488,0.027368755360486358,0.061913060957913074,0.0545137783515007,0.03852531667156124,0.04695976605655708,0.043983853784433966,0.04411523620748918
2021-11,0.009284844112549326,7.894285698454954e-05,0.009279505246518563,0.008901041073426466,0.009916306175333497,0.012256934114421351,0.021795133211523883,0.05402158496981439,0.033730320368465475,0.01740845341888096,0.022009935381227093,0.015890289252725308,0.015353595757809391
2021-12,-0.020577085986430387,-0.00512873844424103,0.012254503731079879,0.04020349325984203,0.01178191898482496,0.041194893585427654,-0.0033744154186749163,0.0018133374817622212,0.005927288505254426,0.005649484628625744,0.0037909874111156736,0.006779387956221033,0.0043889523016346355
2022-01,-0.010575338686061996,-0.03864491353781031,0.08953309233768703,0.055236081376256616,0.09056199267289985,0.05653676871866546,-0.04905504629985977,-0.017105439710655108,0.008488447930022111,-0.033069523718650656,-0.02860835408347218,-0.031146335855150153,-0.03039718283244565
2022-02,0.07289987880592455,0.0683672419400543,0.07106809275252525,0.01445197590800182,0.06668030251535909,0.044096081187571814,0.06139512473758768,0.05260656575730804,0.0640768847972094,0.007437840643228726,0.03057542286978996,0.012241974519862532,0.020314281959084298
2022-03,0.005638174289326637,0.003572993522438622,0.025736643626282772,0.060757645711213046,0.043808004852608703,0.05619037674073612,-0.0252778923784487,-0.0034930819077377204,-0.008217704167583724,-0.024429725342800513,-0.01953831868584966,-0.020061604726424875,-0.017005280084744834
2022-04,-0.022257998078254314,-0.01949633815774748,0.0408008444672651,0.0174037263281561,0.029080783656242903,0.01806738555562524,-0.018618900247700583,0.011585298998969418,0.026043233534254133,-0.02379478345705799,-0.010362256415791174,-0.014975723076092452,-0.013533327215601347
2022-05,-0.01832267394849795,-0.022096546150738812,0.004905913448335854,-0.00983721942063075,0.007077631497552124,-0.011303529040843995,-0.0054826467641686085,-0.022976483219098478,-0.02409615421249232,-0.024168447002186393,-0.023142158642186786,-0.024389221283223843,-0.019503282946279496
2022-06,0.003287210450056743,0.00846177817028069,0.035555597526508095,0.03615734627112301,0.027935393850345335,0.025315562785153872,-0.047606307029449714,-0.03400367212700748,-0.032995720929486626,-0.0643893382871406,-0.04747832998155026,-0.05859023206412224,-0.051871012139120265
2022-07,0.011204694732969473,0.012141444213280884,-0.048051789787946955,-0.03974626852079752,-0.02581345298676256,-0.014989523192441949,0.031307950410306346,0.027098562086124885,0.029507180886198726,0.0724972236688769,0.0475323658313204,0.06419954048930583,0.05646606141271342
2022-08,0.0041572036668030225,0.00053742437085988,0.021799521498347352,0.009015062708608794,0.01661352072911357,0.005701134597060641,0.012578425656853772,-0.023785974641654842,-0.007322868120067218,-0.06438330949137214,-0.048286236952306764,-0.05795779512883254,-0.0427775133366483
2022-09,-0.04794801249245784,-0.05789553763289954,-0.03904005068820304,-0.07155927486480204,-0.04493581681101784,-0.06267719405741877,-0.0257027711663144,-0.04397766320608544,-0.03234855935955976,-0.04293883779129221,-0.046128257912857525,-0.041173925620335845,-0.038385338332179386
